ID,Nom,Slogan,Genre,Durée,Date de sortie,Pays d'origine,Langue,Note,Budget du film,Synopsis,Nom du réalisateur,Lien de l'affiche,Lien de fond,Noms de tous les acteurs,keywords,Key,URL
21348,Kirikou et la sorcière,Kirikou est petit mais il peut faire beaucoup de choses…,"Fantastique, Aventure, Animation, Familial",70,1998-12-09,"France, Belgium, Luxembourg",fr,7.32,4495000,"La sorcière Karaba a jeté un terrible sort sur le village : la source est asséchée, les villageois rançonnés, les hommes disparaissent mystérieusement. Mais le minuscule Kirikou, sitôt sorti du ventre de sa mère, veut délivrer le village et découvrir le secret de sa méchanceté.",Michel Ocelot,https://image.tmdb.org/t/p/w500/3fawMZ623Gxju8iJf5vsMJWazut.jpg,https://image.tmdb.org/t/p/original/oAIHUFNsNCVs7Rz9LNTINPFIa4j.jpg,"Doudou Gueye Thiaw, Maimouna N'Diaye, Awa Sène Sarr, Robert Liensol, William Nadylam, Sebastien Hebrant, Thilombo Lubambu, Rémi Bichet, Marie Augustine Diatta, Moustapha Diop, Isseu Niang, Selly Raby Kane, Erick Patrick Correa, Adjoua Barry, Charles Edouard Gomis Correa, Marie-Louise Shedeye Diiddi, Abdoulayé Diop Yama, Josephine Theodora M'Boup, Tabata N'Diaye, Samba Wane, Aminatha N'Diaye, François Chicaïa, N'Deyé Aïta N'Diaye, Abdou El Aziz Gueye, Boury Kandé, Assy Dieng Bâ, Michel Elias","[{'id': 193749, 'name': 'folk'}, {'id': 196964, 'name': 'power of goodness'}, {'id': 220940, 'name': 'folktale'}, {'id': 273251, 'name': 'bad witch'}, {'id': 273252, 'name': 'cultures of west africa'}, {'id': 273257, 'name': 'african tale'}, {'id': 317819, 'name': 'french'}]",-6jw9S5Ym10,https://www.youtube.com/watch?v=-6jw9S5Ym10
11489,Rosetta,,Drame,94,1999-09-29,"Belgium, France",fr,7.241,0,"Rosetta mène tous les jours une guerre sans relâche. Une guerre pour trouver du travail, une place qu'elle perd, qu'elle retrouve, qu'on lui prend, qu'elle reprend, obsédée par la peur de disparaître, par la honte d'être une déplacée. Elle voudrait une vie « normale » comme eux, parmi eux.","Luc Dardenne, Jean-Pierre Dardenne",https://image.tmdb.org/t/p/w500/zdWX3mNm9rzEU9f363y0NPehFrS.jpg,https://image.tmdb.org/t/p/original/uydYoYfnCbPWxNAG6VFbYwso3bB.jpg,"Émilie Dequenne, Olivier Gourmet, Fabrizio Rongione, Anne Yernaux, Bernard Marbaix, Frédéric Bodson, Florian Delain, Christiane Dorval, Mireille Bailly, Thomas Gollas, Leon Michaux, Victor Marit, Colette Regibeau, Claire Tefnin, Sophia Leboutte, Gaetano Ventura, Christian Neys, Valentin Traversi, Jean-Francois Noville","[{'id': 570, 'name': 'rape'}, {'id': 900, 'name': 'trailer park'}, {'id': 1495, 'name': 'fishing'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 1690, 'name': 'belgium'}, {'id': 12987, 'name': 'poverty'}, {'id': 15215, 'name': 'waffle'}, {'id': 15354, 'name': 'struggle for survival'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 156052, 'name': 'unemployment'}, {'id': 185974, 'name': 'substance abuse'}, {'id': 190823, 'name': 'social realism'}, {'id': 211657, 'name': 'caravan park'}, {'id': 215481, 'name': 'food vendor'}, {'id': 229165, 'name': 'alcoholic mother'}, {'id': 240315, 'name': 'mother daughter relationship'}, {'id': 257681, 'name': 'betrayal of trust'}]",c-_5WIuh2uw,https://www.youtube.com/watch?v=c-_5WIuh2uw
60670,Les Rivières pourpres,Le mal atteint de nouveaux sommets.,"Crime, Mystère, Thriller",105,2000-09-27,France,fr,6.926,2365000,"Le même jour, à trois cent kilomètres de distance, deux flics se voient confier deux affaires singulières. Le commissaire Pierre Niémans, homme d'expérience et ex-gloire de l'anti-gang, possède un instinct sans faille mais cache de douloureuses angoisses. Il se rend à Guernon, une ville universitaire des Alpes, sur les lieux d'un meurtre avec mutilation. Max Kerkérian, ex-voleur de voitures vif et solitaire, a intégré les rangs de la police par amour de la nuit et du danger. Il enquête à Sarzac sur la profanation d'une tombe, celle d'une enfant disparue en 1982.Bientôt, les deux enquêtes se rejoignent et les meurtres se multiplient. La vérité dépassera l'imagination des deux policiers et les emmènera en haute altitude, aux portes de la mort et de la glace.",Mathieu Kassovitz,https://image.tmdb.org/t/p/w500/l9SQFzGWvTuP3WszpY8HeDYoNqd.jpg,https://image.tmdb.org/t/p/original/vVSmThsfa2BkvQa7nSC4HHVF7hK.jpg,"Jean Reno, Vincent Cassel, Nadia Farès, Dominique Sanda, Karim Belkhadra, Jean-Pierre Cassel, Didier Flamand, Philippe Nahon, François Levantal, Laurent Lafitte, Francine Bergé, Robert Gendreu, Christophe Bernard, Nicky Naudé, Vincent Tulli, Tonio Descanvelle, Olivier Rousset, Françoise Loreau, Nicolas Koretzky, Dominique Bettenfeld, Laurent Avare","[{'id': 379, 'name': 'skinhead'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 745, 'name': 'nun'}, {'id': 4720, 'name': 'ritual'}, {'id': 703, 'name': 'detective'}, {'id': 5331, 'name': 'village'}, {'id': 1262, 'name': 'mountain'}, {'id': 5340, 'name': 'investigation'}, {'id': 11494, 'name': 'drug use'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 13092, 'name': 'corpse'}, {'id': 15001, 'name': 'demon'}, {'id': 33699, 'name': 'policeman'}, {'id': 166512, 'name': 'graveyard'}]",oJa5ju1t-8A,https://www.youtube.com/watch?v=oJa5ju1t-8A
6935,Yamakasi,Les samourais des temps modernes.,"Action, Crime, Drame",90,2001-04-04,France,fr,6.014,15000000,"Une bande de jeunes athlètes banlieusards a créé sa propre discipline: l'art du déplacement. Ils bravent tous les dangers, escaladent les immeubles, effectuent des sauts vertigineux. Chaque membre a sa spécialité: Baseball est lanceur d'élite, L'Araignée se prend pour Spiderman, La Belette est une véritable anguille, Zicmu est un fou de musique, Rocket est plus rapide que l'éclair. Ils sont adoubés nouveaux modèles pour les plus jeunes et se livrent au jeu du chat et de la souris avec les autorités locales. Mais un accident survient: le petit Djamel tombe. Les Yamakasi vont devoir face à leurs responsabilités pour trouver l'argent nécessaire à son opération.","Ariel Zeitoun, Julien Seri",https://image.tmdb.org/t/p/w500/YRsXykyaXm3ABsfdfzxV59c17K.jpg,https://image.tmdb.org/t/p/original/ayNzn2jbKJbJWGNEWzLYgikVxs.jpg,"Châu Belle Dinh, Williams Belle, Malik Diouf, Yann Hnautra, Guylain N'Guba-Boyeke, Charles Perrière, Laurent Piemontesi, Maher Kamoun, Bruno Flender, Amel Djemel, Afida Tahri, Nassim Faid, Frédéric Pellegeay, Pascal Liger, Abdelkrim Bahloul, Gwenaël Clause, Camille Cottin","[{'id': 542, 'name': 'street gang'}, {'id': 254, 'name': 'france'}, {'id': 90, 'name': 'paris, france'}, {'id': 6149, 'name': 'police'}, {'id': 2405, 'name': 'roof'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6955, 'name': 'parkour'}, {'id': 9727, 'name': 'thief'}]",rN0GpdaUEXg,https://www.youtube.com/watch?v=rN0GpdaUEXg
18419,3 zéros,Tous Les Coups Sont Permis!,Comédie,97,2002-04-24,"China, France",fr,4.7,0,"A Fleury-Mérogis, un match de foot a lieu dans la cour de prison. Tibor Kovacs, un jeune Hongrois, fait des prodiges avec le ballon. Véritable virtuose du football, il rêve de jouer en équipe de France. Pour Manu, son compagnon de cellule, Tibor est un cadeau du ciel.  A la veille de leur sortie de prison, les deux compères décident d'unir leurs destins : Tibor deviendra le plus grand joueur du monde, et Manu son agent. Ce dernier se rend alors à Copacabana pour convaincre ""Monsieur"" Alain Colonna, une ancienne légende du football international en retraite anticipée au Brésil, de reprendre du service.",Fabien Onteniente,https://image.tmdb.org/t/p/w500/qjDheLQWks2xXpZz0eLsBHafIfM.jpg,https://image.tmdb.org/t/p/original/hvmuMRJ3cg1Xqz4AL6Jq4Fj51ue.jpg,"Samuel Le Bihan, Gérard Lanvin, Lorànt Deutsch, Gérard Darmon, Ticky Holgado, Isabelle Nanty, Stomy Bugsy, Wladimir Yordanoff, Serge Riaboukine, Léa Drucker, Axelle Laffont, Cathy Guetta, Ronaldinho, Pierre Ménès, Mareva Galanter, Maaike Jansen, Souad Amidou","[{'id': 13042, 'name': 'football (soccer)'}]",l8RNHLy41hc,https://www.youtube.com/watch?v=l8RNHLy41hc
60025,"Moi César, 10 ans ½, 1m39",,Comédie,91,2003-04-09,France,fr,5.526,6844180,"Dix ans et demi, 1m39, les parents, les disputes, les amis, le premier amour, la rivalité, l'école, l'autorité, ces quelques kilos en trop... Autant de choses qui font le petit monde de César. Timide, il parle peu mais pense énormément. Et forcément, comme ses parents ne prennent pas le temps de lui raconter la réalité, il l'imagine...",Richard Berry,https://image.tmdb.org/t/p/w500/mEMSJSet752wIVM75u5BewGsTy8.jpg,https://image.tmdb.org/t/p/original/xFGx6ovBEArqUzmHHvHICHqTgtS.jpg,"Jules Sitruk, Joséphine Berry, Mabô Kouyaté, Anna Karina, Stéphane Guillon, Jean-Philippe Écoffey, Annick Blancheteau, Cécile de France, Charley Boorman, Didier Bénureau, Jean Benguigui, Jean-Paul Rouve, Katrine Boorman, Maria de Medeiros, Murray Head, Claire Romain",[],w4LEb_SLpQA,https://www.youtube.com/watch?v=w4LEb_SLpQA
21778,RRRrrrr!!!,Le premier thriller policier préhistorique !,Comédie,98,2004-01-28,France,fr,6.332,17820000,"Il y a 37 000 ans, deux tribus voisines vivaient en paix… à un cheveu près. Pendant que la tribu des Cheveux Propres coulait des jours paisibles en gardant pour elle seule le secret de la formule du shampooing, la tribu des Cheveux Sales se lamentait. Son chef décida d’envoyer un espion pour voler la recette. Mais un événement bien plus grave allait bouleverser la vie des Cheveux Propres : pour la première fois dans l’histoire de l’humanité, un crime venait d’être commis. Comment découvrir son auteur ? Au temps des mammouths et des moumoutes commence la première enquête policière de l’Histoire.",Alain Chabat,https://image.tmdb.org/t/p/w500/qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,https://image.tmdb.org/t/p/original/2fxpVG5TxDmylZopKqwnMQXPYMP.jpg,"Maurice Barthélemy, Marina Foïs, Elise Larnicol, Pierre-François Martin-Laval, Jean-Paul Rouve, Pascal Vincent, Alain Chabat, Jean Rochefort, Gérard Depardieu, Damien Jouillerot, Samir Guesmi, Cyril Casmèze, Gilles Conseil, Patrick Médioni, Michel Bouis, Christian Bergner, Gaëlle Cohen, Juliette Poissonnier, Sébastien Thiery, Gilles David, Jean-Paul Bonnaire, Édith Le Merdy, Bernard Chéron, Xavier Maly, Dominique Besnehard, Maroussia Dubreuil, Florence Muller, Alain Zef, Warren Zavatta, Robert Kechichian, Christian Gazio, Jean-Christophe Castel, Pierre Bezombes, Morgane Sallet-Doucey, Fodil Retibi, Alex Berger, Valérie Lemercier, Dominique Farrugia, Arnaud Gervet, JoeyStarr, Cheikna Sankare, Benoît Tachoires, Olivier Baroux, David Allouche, Francis Authie, Vanessa Barthas, Alexandra Barthas, Pierre Barthas, Solène Baveux, Aurélie Beau, Abdelkader Benameur, Mohamed Benameur, Rabah Benjadou, Sabrina Bestani, Lolita Blasco, Margot Bosquet, Clément massol, Joseph Beddelem","[{'id': 9755, 'name': 'parody'}, {'id': 242244, 'name': 'caveman'}]",y_UKPVezalU,https://www.youtube.com/watch?v=y_UKPVezalU
1667,La Marche de l'empereur,La nature a inventé la plus belle des histoires.,"Documentaire, Familial",84,2005-01-26,"France, United States of America",fr,7.051,8000000,"L'histoire des manchots empereurs et de leur cycle de reproduction est unique au monde. Elle mêle amour, drame, courage et aventure au cœur de l'Antarctique, région la plus isolée et inhospitalière de la planète. Un scénario offert par la nature, qui se perpétue depuis des millénaires et que les hommes n'ont découvert qu'au début du XXème siècle. La Marche de l'empereur raconte cette histoire extraordinaire...",Luc Jacquet,https://image.tmdb.org/t/p/w500/7DuALkXeR3CK7xYVnvUAt8dOvWT.jpg,https://image.tmdb.org/t/p/original/lPsKI7VR1FJY3w8iEOBZEhWAESc.jpg,"Charles Berling, Romane Bohringer, Jules Sitruk, Morgan Freeman","[{'id': 970, 'name': 'parent child relationship'}, {'id': 3028, 'name': 'penguin'}, {'id': 4260, 'name': 'brood'}, {'id': 4970, 'name': 'autonomy'}, {'id': 10349, 'name': 'survival'}, {'id': 9902, 'name': 'wildlife'}, {'id': 10794, 'name': 'snow'}, {'id': 14728, 'name': 'antarctica'}, {'id': 221355, 'name': 'nature documentary'}]",ptVk8zE0ucc,https://www.youtube.com/watch?v=ptVk8zE0ucc
21435,Les Bronzés 3 : Amis pour la vie,Les mêmes… en pire !,Comédie,97,2006-02-01,France,fr,4.072,35,"En 1978, Popeye, Gigi, Jérôme, Bernard, Nathalie et Jean-Claude faisaient connaissance en Côte d'Ivoire dans un club de vacances. Amours, coquillages et crustacés.  Un an plus tard, retrouvailles du groupe d'amis à Val d'Isère. Tire-fesses, fartage et pistes verglacées.  Après le Club Med et le ski, ils n'ont cessé de se voir, de se perdre de vue, de se retrouver, de se reperdre, de se revoir pour des semaines de vacances volées à une vie civile assommante. Depuis quelques années, ils se retrouvent chaque été, pour une semaine, au Prunus Resort, hôtel de luxe et de bord de mer, dont Popeye s'occupe plus ou moins bien en tant que gérant, et qui appartient à sa femme, Graziella Lespinasse, héritière d'une des plus grosses fortunes italiennes.  Que sont devenus les Bronzés 27 ans après ? Réponse hâtive : les mêmes, en pire.",Patrice Leconte,https://image.tmdb.org/t/p/w500/9g7z9WG6MS3Q8cYfxTTBC4Ckm9A.jpg,https://image.tmdb.org/t/p/original/ic44gb1sfOvfQ4v1esFSjJQsASP.jpg,"Josiane Balasko, Michel Blanc, Marie-Anne Chazel, Christian Clavier, Gérard Jugnot, Thierry Lhermitte, Dominique Lavanant, Martin Lamotte, Bruno Moynot, Doris Kunstmann, Arthur Jugnot, Éric Naggar, Caterina Murino, Ornella Muti, Franco Trevisi, Beppe Clerici, Karine Belly, Ahmed Guedayia, Marc Rioufol, François Nadin, Micaela Lanza, Serena Reinaldi, George Aguilar, Rinaldo Rocco, Genti Kame, Julia Truffaut, Elio Beretta, Luca Vellani, Laurent Letord, Coline Perruchon, Étienne Perruchon","[{'id': 65, 'name': 'holiday'}, {'id': 3466, 'name': 'sardinia, italy'}, {'id': 9663, 'name': 'sequel'}, {'id': 9824, 'name': 'reunion'}, {'id': 182100, 'name': 'luxury hotel'}]",qjpWftmz5LY,https://www.youtube.com/watch?v=qjpWftmz5LY
8827,99 Francs,Bienvenue dans le meilleur des mondes : l'industrie de la publicité !,"Drame, Comédie",99,2007-09-26,France,fr,6.628,13442285,"Octave est le maître du monde : il exerce la profession de rédacteur publicitaire. Il décide aujourd'hui ce que vous allez vouloir demain. Pour lui, ""l'homme est un produit comme les autres"". Octave travaille pour la plus grosse agence de pub du monde : Ross & Witchcraft, surnommée ""La Ross"". Il est couvert d'argent, de filles et de cocaïne. Pourtant, il doute. Deux événements vont bouleverser le cours de la vie d'Octave. Son histoire d'amour avec Sophie, la plus belle employée de l'agence, et une réunion chez Madone pour vendre un film de pub à ce géant du produit laitier. Le doué Octave déjante alors et décide de se rebeller contre le système qui l'a créé, en sabotant sa plus grande campagne. De Paris, où négocient les patrons d'agences, à Miami, où l'on tourne un spot sous antidépresseurs, de Saint-Germain-des-Prés à une île perdue d'Amérique Centrale, Octave parviendra-t-il à échapper à sa prison dorée ?",Jan Kounen,https://image.tmdb.org/t/p/w500/otIMYneD1RvpeS8t30rcW1rHxwh.jpg,https://image.tmdb.org/t/p/original/wHwpdFBkvHRKS1zXptaskCFJ8BK.jpg,"Jean Dujardin, Jocelyn Quivrin, Patrick Mille, Vahina Giocante, Elisa Tovati, Nicolas Marié, Dominique Bettenfeld, Antoine Basler, Fosco Perinti, Cendrine Orcier, Dan Herzberg, Arsène Mosca, Niels Dubost, Aurélie Boquien, Mathis Jamet, Max Bennett, Diouc Koma, Joachim Staaf, Anton Yakovlev, Young Soo-cho, Luis Martínez-Saiz, Ana Bara, Claude Petit, Alexandra Ansidei, Catherine Davenier, Philippe Lamendin, Karine Fellous, Titouan Laporte, Christophe Hatey, Jean-Simon Peretti, Cécile Breccia, Jérôme Vassilieff, Margot McLaughlin, Olivier Rosemberg, Fabrice Abraham, Shane Woodward, Rossana Sanetti, Diamilex Alexander, Frédéric Beigbeder, Jan Kounen, Rocco Siffredi, Anita Blond","[{'id': 726, 'name': 'drug abuse'}, {'id': 90, 'name': 'paris, france'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 14522, 'name': 'co-workers relationship'}, {'id': 168750, 'name': 'advertising executive'}, {'id': 186507, 'name': 'advertising agency'}, {'id': 256413, 'name': 'advertising campaign'}]",gxz8vSh6wu8,https://www.youtube.com/watch?v=gxz8vSh6wu8
8265,Bienvenue chez les Ch'tis,,"Comédie, Drame, Romance",107,2008-02-20,France,fr,6.7,11000000,"Philippe Abrams est directeur de la poste de Salon‐de‐Provence. Il est marié à Julie, dont le caractère dépressif lui rend la vie impossible. Pour lui faire plaisir, Philippe fraude afin d’obtenir une mutation sur la Côte d’Azur. Mais il est démasqué: il sera muté à Bergues, petite ville du Nord. Pour les Abrams, sudistes pleins de préjugés, le Nord c’est l’horreur, une région glacée, peuplée d’êtres rustres, éructant un langage incompréhensible, le «cheutimi». Philippe ira seul. À sa grande surprise, il découvre un endroit charmant, une équipe chaleureuse, des gens accueillants, et se fait un ami: Antoine, le facteur et le carillonneur du village, à la mère possessive et aux amours contrariées. Quand Philippe revient à Salon, Julie refuse de croire qu’il se plait dans le Nord. Elle pense même qu’il lui ment pour la ménager. Pour la satisfaire et se simplifier la vie, Philippe lui fait croire qu’en effet, il vit un enfer à Bergues.",Dany Boon,https://image.tmdb.org/t/p/w500/dfht1lGq2ALbrRkMj35dUrj5kHG.jpg,https://image.tmdb.org/t/p/original/sBmLZreEkVK3bc6LLEyZFgKuxjk.jpg,"Kad Merad, Dany Boon, Zoé Félix, Lorenzo Ausilia-Foret, Anne Marivin, Philippe Duquesne, Guy Lecluyse, Line Renaud, Michel Galabru, Stéphane Freiss, Patrick Bosso, Jérôme Commandeur, Alexandre Carrière, Fred Personne, Franck Andrieux, Jean-Christophe Herbeth, Jean-François Picotin, Jenny Clève, Sylviane Goudal, Yaël Boon, Christophe Rossignon, Zinedine Soualem, Guillaume Morand, Nadège Beausson-Diagne, Jean-François Elberg, Eric Bleuzé, Bruno Tuchszer, Suzie Pilloux","[{'id': 931, 'name': 'jealousy'}, {'id': 389, 'name': 'clock tower'}, {'id': 1649, 'name': 'provence'}, {'id': 2335, 'name': 'southern france'}, {'id': 2251, 'name': 'lie'}, {'id': 4461, 'name': 'postman'}, {'id': 5893, 'name': ""mama's boy""}, {'id': 6324, 'name': 'bias'}, {'id': 9645, 'name': 'local speciality'}, {'id': 3805, 'name': 'relocation'}, {'id': 10360, 'name': 'prejudice'}, {'id': 10428, 'name': 'cultural difference'}, {'id': 13117, 'name': 'job transfer'}, {'id': 34014, 'name': 'northern france'}, {'id': 170585, 'name': 'bell tower'}, {'id': 173066, 'name': 'postal worker'}, {'id': 196947, 'name': 'hospitality'}, {'id': 196953, 'name': 'community spirit'}, {'id': 206150, 'name': 'dialect'}, {'id': 210455, 'name': 'small community'}, {'id': 212785, 'name': 'wine drinking'}, {'id': 215257, 'name': 'unhappy marriage'}, {'id': 254097, 'name': 'social prejudices'}, {'id': 283558, 'name': 'accents'}, {'id': 285895, 'name': 'disability fraud'}]",UN6C_fzfqZQ,https://www.youtube.com/watch?v=UN6C_fzfqZQ
