ID,Nom,Slogan,Genre,Durée,Date de sortie,Pays d'origine,Langue,Note,Budget du film,Synopsis,Nom du réalisateur,Lien de l'affiche,Lien de fond,Noms de tous les acteurs,keywords,Key,URL
21861,LOL (Laughing Out Loud),,Comédie,107,2009-02-04,France,fr,6.533,10900000,"LOL ? Ça veut dire Laughing Out Loud - mort de rire - en langage MSN. C'est aussi comme ça que les amis de Lola l'appellent. Pourtant, le jour de sa rentrée, Lola n'a pas le cœur à rire. Arthur, son copain, la provoque en lui disant qu'il l'a trompée pendant l'été. Et sa bande de potes a le don pour tout compliquer. Tout comme sa mère, Anne, avec qui le dialogue est devenu impossible, et pas seulement parce qu'elle ignore ce que LOL signifie. Que ses parents aient divorcé est une chose. Qu'Anne traite son ado comme une enfant en lui mentant sur l'essentiel, par exemple sur le fait qu'elle revoit son ex en cachette ou qu'elle se fait draguer par un flic, en est une autre. De son côté, Anne se demande ce qui a bien pu arriver à sa douce petite fille. De la fusion à la confusion, les relations mères-filles bouillonnent d'amour et de LOL.",Lisa Azuelos,https://image.tmdb.org/t/p/w500/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,https://image.tmdb.org/t/p/original/1nXwFarby8htFLPq2DDZb9O4fPO.jpg,"Sophie Marceau, Christa Théret, Jérémy Kapone, Marion Chabassol, Lou Lesage, Émile Bertherat, Félix Moati, Louis Sommer, Adèle Choubard, Jade-Rose Parker, Warren Guetta, Alexandre Astier, Jocelyn Quivrin, Françoise Fabian, Christiane Millet, Lise Lamétrie, Thaïs Alessandrin, Tom Invernizzi, Stéphanie Murat, Laurent Bateau, Valérie Karsenti, Pierre Niney, Jean-Claude Dauphin, Olivier Cruveiller, Katia Caballero, Vincent Jasinskij, Patty Hannock, Axel Kiener, Étienne Alsamia, Virginie Lente, Esmeralda Kroy, Vivienne Vermes, Lucille O'Flanagan-Le Cam, Lisa Azuelos, François-Xavier Bouvier, Waleed Khalid, Christophe Bourseiller, Joana Preiss, Kev Adams, Lomepal","[{'id': 6270, 'name': 'high school'}, {'id': 90, 'name': 'paris, france'}, {'id': 187056, 'name': 'woman director'}, {'id': 296608, 'name': 'teenager'}]",LyR5G7FG8sg,https://www.youtube.com/watch?v=LyR5G7FG8sg
41411,La Rafle,"Paris, 16 juillet 1942, 4 heures du matin…","Drame, Histoire, Guerre",125,2010-03-10,"France, Germany, Hungary",fr,7.576,20000000,"1942, Joseph a onze ans. Et ce matin de juin, il doit aller à l'école, une étoile jaune cousue sur sa poitrine… Il reçoit les encouragements d'un voisin brocanteur. Les railleries d'une boulangère. Entre bienveillance et mépris, Jo, ses copains juifs comme lui, leurs familles, apprennent la vie dans un Paris occupé, sur la Butte Montmartre, où ils ont trouvé refuge. Du moins le croient-ils, jusqu'à ce matin du 16 juillet 1942, où leur fragile bonheur bascule… Du Vélodrome d'Hiver, où 13 000 raflés sont entassés, au camp de Beaune-La-Rolande, de Vichy à la terrasse du Berghof, La Rafle suit les destins réels des victimes et des bourreaux. De ceux qui ont orchestré. De ceux qui ont eu confiance. De ceux qui ont fui. De ceux qui se sont opposés. Tous les personnages du film ont existé. Tous les évènements, même les plus extrêmes, ont eu lieu cet été 1942.",Roselyne Bosch,https://image.tmdb.org/t/p/w500/fS3cOkb8cj4oRpWMCpVDGV9I7rc.jpg,https://image.tmdb.org/t/p/original/ieux01445tYkzGdAukUFiYZiDNn.jpg,"Jean Reno, Mélanie Laurent, Gad Elmaleh, Raphaëlle Agogué, Sylvie Testud, Hugo Leverdez, Oliver Cywie, Mathieu Di Concetto, Romain Di Concetto, Rebecca Marder, Anne Brochet, Isabelle Gélinas, Thierry Frémont, Catherine Allégret, Denis Ménochet, Adèle Exarchopoulos, Jean-Pierre Lorit, Jean-Michel Noirey, Anne Benoît, Frédéric Moulin, Roland Copé, Armelle, Caroline Raynaud, Swann Arlaud, Christelle Cornil, Udo Schenk, Franziska Schubert, Thomas Darchinger, Bernhard Schütz, Nadia Barentin, Catherine Hosmalin, Marc Rioufol, Grégory Gatignol, Christian Erickson, Charlotte Driesen, Sandra Moreno, Maurice Vaudaux, Salomé Sebbag, Nastasia Juszczak, Ariane Séguillon, Mathilde Snodgrass, Samuel Diot, Patrick Courtois, Rodolphe Saulnier, Nicolas Bridet, Djamel Mehnane, Alban Aumard, Nicolas Merlin, Christian Adam, Frank Berjot, Salvatore Ingoglia, Philippe Beautier, Gaspard Meier-Chaurand, Antoine Stip, Aurélien Ringelheim, Samuel Jaudon, Sabine Pernette, Jérémie Segard, Jonathan Brecher, Francis Weismann, François Bureloup, Jonas Hamon, Catherine Toublanc, Gabrielle Bonacini, Philippe Mangione, Michelle Figlarz, Johannes Oliver Hamm, Jérôme Henry, Holger Daemgen, János Füzi, Virág Bárány, Gabriella Gubás, Peter Kollar, Tamás Lengyel, Iván Fenyő, Hanna Becker, Geoffry Thomas, Kata Varga, Róbert Bolla, Soma Zámbori, Ádám Földi, Péter Barbinek, Adel Martin, Viktoria Molnar, Szofia Sztepanov, Lora Balogh, Jérôme Cusin, Jennifer Kerner, Gyula Mesterházy, Tamás Gábor, Tamás Császár, Ilona Kassai, Zsuzsa Száger, Katalin Pap, Csaba Jakab, Virág Sallai, Zoltán Horváth, Barnabás Timon, Aaron Boujenah, Lili Karolyi, Bea Tövispataki, Julia Papp","[{'id': 187056, 'name': 'woman director'}]",qXOmq3tcmnw,https://www.youtube.com/watch?v=qXOmq3tcmnw
77338,Intouchables,"Parfois, vous devez entrer dans le monde de quelqu’un d’autre pour découvrir ce qui manque dans le vôtre.","Drame, Comédie",112,2011-11-02,France,fr,8.279,13000000,"À la suite d’un accident de parapente, Philippe, riche aristocrate, engage comme aide à domicile Driss, un jeune de banlieue tout juste sorti de prison. Bref la personne la moins adaptée pour le job. Ensemble ils vont faire cohabiter Vivaldi et Earth Wind and Fire, le verbe et la vanne, les costumes et les bas de survêtement… Deux univers vont se télescoper, s’apprivoiser, pour donner naissance à une amitié aussi dingue, drôle et forte qu’inattendue, une relation unique qui fera des étincelles et qui les rendra… Intouchables.","Éric Toledano, Olivier Nakache",https://image.tmdb.org/t/p/w500/8hZnsW4wGz3zuuwu9eniaoKIJnP.jpg,https://image.tmdb.org/t/p/original/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg,"François Cluzet, Omar Sy, Dominique Henry, Anne Le Ny, Clotilde Mollet, Alba Gaïa Bellugi, Audrey Fleurot, Cyril Mendy, Christian Ameri, Marie-Laure Descoureaux, Salimata Kamate, Absa Diatou Toure, Dominique Daguier, François Caron, Thomas Solivérès, Grégoire Oestermann, Dorothée Brière, Joséphine de Meaux, Émilie Caen, Caroline Bourg, Sylvain Lazard, Jean-François Cayrey, Ian Fenelon, Renaud Barse, François Bureloup, Nicky Marbot, Benjamin Baroche, Jérôme Pauwels, Antoine Laurent, Fabrice Mantegna, Hedi Bouchenafa, Michel Winogradoff, Elliot Latil, Yun-Ping He, Kévin Wamo, Pierre-Laurent Barneron, Philippe Pozzo di Borgo","[{'id': 6054, 'name': 'friendship'}, {'id': 3230, 'name': 'male friendship'}, {'id': 9672, 'name': 'based on true story'}, {'id': 4501, 'name': 'masseuse'}, {'id': 155697, 'name': 'aristocrat'}, {'id': 156941, 'name': 'paragliding'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 167982, 'name': 'unlikely friendship'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 184343, 'name': 'quadriplegic'}, {'id': 223004, 'name': 'quadriplegia'}, {'id': 304995, 'name': 'feel good'}, {'id': 328593, 'name': 'intouchables'}]",dvdJ--DV0Uo,https://www.youtube.com/watch?v=dvdJ--DV0Uo
110160,Laurence Anyways,Ce que femme veut…,"Drame, Romance",168,2012-05-18,"Canada, France",fr,7.652,9500000,"Laurence Anyways, c'est l'histoire d'un amour impossible. Le jour de son trentième anniversaire, Laurence, qui est très amoureux de Fred, révèle à celle-ci, après d'abstruses circonlocutions, son désir de devenir une femme.",Xavier Dolan,https://image.tmdb.org/t/p/w500/fIb2KnNRt94Vuejev6SkP6QRkEi.jpg,https://image.tmdb.org/t/p/original/lNUP9ymEHolzjLIHyoAkpHRQZxq.jpg,"Melvil Poupaud, Suzanne Clément, Nathalie Baye, Monia Chokri, Susan Almgren, Yves Jacques, Sophie Faucher, Magalie Lépine-Blondeau, Catherine Bégin, Emmanuel Schwartz, Jacques Lavallée, Perrette Souplex, Patricia Tulasne, David Savard, Monique Spaziani, Denise Filiatrault, Violette Chauveau, Mylène Jampanoï, Jacob Tierney, Gilles Renaud, Patrice Coquereau, Anne-Élisabeth Bossé, Anne Dorval, Pierre Chagnon, Éric Bruneau, Alexis Lefebvre, Denys Paris, Vincent Davy, Vincent Plouffe, Manuel Tadros, Alexandre Goyette, Antoine Olivier Pilon, Bronwen Mantel, Mario Geoffrey, Yvette Thuot, Jeanne Gionnet-Lavigne, Claude Gasse, Clément Deschênes, François Sasseville, Xavier Dolan, Emily Hampshire","[{'id': 6719, 'name': 'montreal, canada'}, {'id': 18035, 'name': 'family'}, {'id': 158718, 'name': 'lgbt'}, {'id': 194451, 'name': 'social issues'}, {'id': 197705, 'name': 'self-liberation'}, {'id': 197706, 'name': 'fearless'}, {'id': 208289, 'name': '1980s'}, {'id': 210608, 'name': '1990s'}]",RDoQz5VapLE,https://www.youtube.com/watch?v=RDoQz5VapLE
152584,La Vie d'Adèle - Chapitres 1 et 2,L'amant connaît juste l’amour !,"Romance, Drame",179,2013-10-09,"Belgium, France, Spain",fr,7.089,4300000,"À 15 ans, Adèle ne se pose pas de questions : une fille, ça sort avec des garçons. Sa vie bascule le jour où elle rencontre Emma, une jeune femme aux cheveux bleus, qui lui fait découvrir le désir et lui permettra de s’affirmer en tant que femme et adulte. Face au regard des autres, Adèle grandit, se cherche, se perd, se trouve…",Abdellatif Kechiche,https://image.tmdb.org/t/p/w500/2rcR4ep2XEreDyEG3TTJW6saNi5.jpg,https://image.tmdb.org/t/p/original/uKFqdRcJ3Oe2qZscCLCZVKo1nml.jpg,"Adèle Exarchopoulos, Léa Seydoux, Salim Kéchiouche, Aurélien Recoing, Catherine Salée, Benjamin Siksou, Mona Walravens, Jérémie Laheurte, Alma Jodorowsky, Anne Loiret, Benoît Pilot, Sandor Funtek, Fanny Maurin, Maelys Cabezon, Samir Bella, Tom Hurier, Manon Piette, Quentin Médrinal, Baya Rehaz, Camille Rutherford, Judith Hoersch, Peter Assogbavi, Wisdom Ayanou, Philippe Potier, Virginie Morgny, Stéphane Mercoyrol, Lucie Bibal, Marilyne Chanaud, Michael Skal, Sandrine Paraire, Justine Nissart, Flavie De Murat, Vincent Gaeta, Elizabeth Craig, Karim Saidi, Aurelie Lemanceau, Audrey Deswarte, Mejdi Ben Nasr, Hichem Ben Nasr, Janine Pillot, Antoinette Sarrazin, Alain Duclos, Éric Paul, Catherine Gilleron, Leila D'Issernio, Jean Luc D'Isserno, Selim Boukerfat, Oscar Pinelli, Léa Berkat, Nicolas Bourgasser, Camille Ayoras, Frédéric Wolsztyniak, Halima Slimani, Viktor Poisson, Utrillo, Radhouane El Meddeb, Julien Bucci, Alika Del Sol, Maud Wyler, Marc Schaegis, Olivier Verseau, Manou Poret, Klaim Nivaux, Chloé Malih, Ilyès Qada, Bouraouïa Marzouk","[{'id': 1013, 'name': 'homophobia'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 10683, 'name': 'coming of age'}, {'id': 9673, 'name': 'love'}, {'id': 9833, 'name': 'lesbian relationship'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 33910, 'name': 'high school student'}, {'id': 41404, 'name': 'sexual desire'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 158718, 'name': 'lgbt'}, {'id': 162804, 'name': 'sexual awakening'}, {'id': 186849, 'name': 'literary adaptation'}, {'id': 192311, 'name': 'social class'}, {'id': 213803, 'name': 'french cinema'}, {'id': 237281, 'name': 'lille, france'}, {'id': 251788, 'name': 'self exploration'}, {'id': 256466, 'name': 'erotic'}, {'id': 264386, 'name': 'lesbian'}, {'id': 282667, 'name': 'age-gap relationship'}, {'id': 296608, 'name': 'teenager'}]",J_ekBcdPzIk,https://www.youtube.com/watch?v=J_ekBcdPzIk
303483,Les Héritiers,"En comprenant l'Histoire, ils vont forger la leur.",Drame,105,2014-12-03,France,fr,7.4,0,"D'après une histoire vraie. Lycée Léon Blum de Créteil, une prof décide de faire passer un concours national d'Histoire à sa classe de seconde la plus faible. Cette rencontre va les transformer.",Marie-Castille Mention-Schaar,https://image.tmdb.org/t/p/w500/f1pCWBUmlBzdvhfp8IGoVQZBdub.jpg,https://image.tmdb.org/t/p/original/hQyuTd670x8q1751XJ4a2s9zT5d.jpg,"Ariane Ascaride, Ahmed Dramé, Noémie Merlant, Geneviève Mnich, Stéphane Bak, Wendy Nieto, Aïmen Derriachi, Mohamed Seddiki, Adrien Hurdubae, Alicia Dadoun, Naomi Amarger, Amine Lansari, Thomas Bénéteau, Xavier Maly, Léon Zyguel, Lionel Cecilio, Khadim Sylla, Clara Choï, Yume Nanbu, Abdel-Akim Mebtouche, Gabriel Beaudet, Gladys Cohen, Samia Sassi, Jassem Mougari, Christian Drillaud, Simone Veil, Rachid Moura","[{'id': 187056, 'name': 'woman director'}]",UozgwCTAi8I,https://www.youtube.com/watch?v=UozgwCTAi8I
364137,Nous trois ou rien,,"Drame, Comédie",102,2015-11-04,France,fr,7.523,0,"D’un petit village du sud de l’Iran aux cités parisiennes, Kheiron nous raconte le destin hors du commun de ses parents Hibat et Fereshteh, éternels optimistes, dans une comédie aux airs de conte universel qui évoque l’amour familial, le don de soi et surtout l’idéal d’un vivre-ensemble.",Kheiron,https://image.tmdb.org/t/p/w500/aPYtRdJwt85OgZIUBZ5tHgmfyCO.jpg,https://image.tmdb.org/t/p/original/dTTIfCmYGFgy3270lXH4scmUjm7.jpg,"Kheiron, Leïla Bekhti, Gérard Darmon, Zabou Breitman, Alexandre Astier, Kyan Khojandi, Arsène Mosca, Jonathan Cohen, Camélia Jordana, Ériq Ebouaney, Michel Vuillermoz, Margot Bancilhon, Sébastien Pouderoux, Adama Bathily, Farida Ouchani, Khereddine Ennasri, Soufiane Guerrab, Sofia Lesaffre, Carole Franck, Mourad Boudaoud, Alice Pehlivanyan","[{'id': 18009, 'name': 'iran'}]",IS-RD1CHEvE,https://www.youtube.com/watch?v=IS-RD1CHEvE
375798,Brice 3,Parce que le 2 je l’ai cassé !,Comédie,94,2016-10-19,France,fr,4.2,0,"Brice est de retour. Le monde a changé, mais pas lui. Quand son meilleur ami, Marius, l’appelle à l’aide, il part dans une grande aventure à l’autre bout du monde… Les voyages forment la « jaunesse » mais restera‐t‐il le roi de la casse ?",James Huth,https://image.tmdb.org/t/p/w500/vcF4Jh9UsNVT8LzC8ATxsHCI9J7.jpg,https://image.tmdb.org/t/p/original/bznM6AcTWgHRIU8g7eHmMiFPhAg.jpg,"Jean Dujardin, Clovis Cornillac, Bruno Salomone, Alban Lenoir, Noëlle Perna, Louis-Do de Lencquesaing, Jean-Michel Lahmi, Katrina Grey, Anne Serra, Mégane Lemiel",[],PwcSRzvjV0A,https://www.youtube.com/watch?v=PwcSRzvjV0A
484410,Diane a les épaules,,"Comédie, Drame",87,2017-11-15,France,fr,5.7,0,"Sans hésiter, Diane a accepté de porter l’enfant de Thomas et Jacques, ses meilleurs amis. C’est dans ces circonstances, pas vraiment idéales, qu’elle tombe amoureuse de Fabrizio.",Fabien Gorgeart,https://image.tmdb.org/t/p/w500/xJjjaDE17ivJK3bc1k8bU8FfnGs.jpg,https://image.tmdb.org/t/p/original/cfWBAt6v4rwllZziG8WKeL7EphJ.jpg,"Clotilde Hesme, Fabrizio Rongione, Thomas Suire, Grégory Montel, Alice Butaud, Olivier Rabourdin, Marie Piémontèse, Antoine Mathieu, Clémentine Niewdanski, Marion Zann, Jacques Akchoti, Perrine Guffroy","[{'id': 7638, 'name': 'surrogate mother'}]",FE_EjLgnxwE,https://www.youtube.com/watch?v=FE_EjLgnxwE
518736,Seule à mon mariage,,Drame,121,2018-11-02,Belgium,fr,5.5,1000000,"Pamela, jeune Rom insolente, spontanée et pleine d’humour, rêve de liberté et d’ailleurs. Rompant avec les traditions, elle part vers l’inconnu, avec trois mots de français pour seul bagage, et l’espoir d’un mariage en Belgique.",Marta Bergman,https://image.tmdb.org/t/p/w500/ONzqQZHN1ES66cTfiNMUUzpHJb.jpg,https://image.tmdb.org/t/p/original/2aoeugMy5xSFXZ7rGtRvMlBcvVa.jpg,"Alina Serban, Tom Vermeir, Jonas Bloquet, Rebeca Anghel, Viorica Tudor, Marian Samu, Alexandra Dina, Maria Baciu, Dana Voicu, Adela Avram, Gabriel Horvath, Onu Niculae, Lara Persain, Achille Ridolfi, Christophe Hermans, Mory Kourouma, Didier Biot, Marie Denarnaud, Johan Leysen, Karin Tanghe",[],tbrBfnyMUfs,https://www.youtube.com/watch?v=tbrBfnyMUfs
585093,L'Angle mort,,Drame,104,2019-10-16,France,fr,5.4,0,"Dominick Brassan a le pouvoir de se rendre invisible mais ne s’en sert pas beaucoup. Il a fait de ce don un secret honteux qu’il dissimule même à sa fiancée, Viveka. Mais vient un jour où le pouvoir se détraque et échappe à son contrôle, ce qui bouleversera sa vie, ses amitiés et ses amours.","Patrick Mario Bernard, Pierre Trividic",https://image.tmdb.org/t/p/w500/hSatpJjxyfID8yr3Z32Dmeo9rxS.jpg,https://image.tmdb.org/t/p/original/aFfYGaWHTCfP6bAJgmfWRbtkQCW.jpg,"Jean-Christophe Folly, Isabelle Carré, Golshifteh Farahani, Le Comte de Bouderbala, Claudia Tagbo, Tella Kpomahou, Peter Bonke, Elliot Jenicot, Hugues Jourdain, Yannis Bougeard, Jessica Leyemberger, Sébastien Floche, Aude Lachaise, João Fernando Amorim Cabral Filho, Martine Schambacher, Tony Harrisson, Mister Blaiz, Owen Kanga, Hadja Traore, Yann Liu, Chantal Yam, Afid Raïs, Yannick Grandjean, Mohamed Hamouni, David Stanley, Bérénice Ouédraogo, Alexeï Riboud, Franck Vaillant, Fergaledgar","[{'id': 14915, 'name': 'invisible'}]",n2SJUOeKVX0,https://www.youtube.com/watch?v=n2SJUOeKVX0
547523,Éléonore,,"Comédie, Drame, Romance",85,2020-09-23,France,fr,5.0,0,"Sous la pression de sa mère et de sa sœur, Eléonore, apprentie écrivain, change de vie et devient l’assistante d’un éditeur spécialisé dans les romances érotiques.",Amro Hamzawi,https://image.tmdb.org/t/p/w500/OhjGJoYf8RUpjCitgkqaZpQSPk.jpg,https://image.tmdb.org/t/p/original/6Nb94ycv0NofHyhRkWNuDXnmKqu.jpg,"Nora Hamzawi, Julia Faure, Dominique Reymond, Joséphine de la Baume, Violaine Gillibert, André Marcon, Pauline Lorillard, Jean-Luc Vincent, Guilaine Londez, Arthur Igual, Violetta Sanchez, Raoul Fernandez, Haroun, Lucas Bonnifait, Charlotte Deniel",[],2TeTLUHgHNk,https://www.youtube.com/watch?v=2TeTLUHgHNk
733902,Mauvaises graines,,"Drame, Téléfilm",90,2021-02-07,France,fr,6.7,0,"Dans un village isolé, un pensionnaire d'un centre éducatif est accusé du meurtre d'un autre jeune. Le responsable du centre est convaincu de son innocence.",Thierry Petit,https://image.tmdb.org/t/p/w500/hozMwMUZDwGVnhsZieTQw6VnMzO.jpg,https://image.tmdb.org/t/p/original/gFgsosRdyjyQePRSbORx3WvrA1y.jpg,"Patrick Fiori, Michel Jonasz, Garance Thénault, Marwan Berreni, Lucille Guillaume, Xavier-Arnaud de Sinzogan, Zaïna Yalioua, Calixte Broisin-Doutaz, Didier Michon, Antoine Pelletier, Marvin Dubart, Thomas Longchamps, Marie-Mathilde Amblat, Charley Fouquet, Christelle Cornil, François Bureloup, Serpentine Teyssier, Cédric Le Stunff",[],mA0Wul36cNQ,https://www.youtube.com/watch?v=mA0Wul36cNQ
783573,Trois fois rien,,Comédie,98,2022-03-16,"Canada, France",fr,6.4,0,"Brindille, Casquette et La Flèche vivent comme ils peuvent, au jour le jour, dans le bois de Vincennes. Mais leur situation précaire devrait changer du tout au tout le jour où ils gagnent au Loto. Encore faut-il pouvoir encaisser l’argent, car sans domicile, pas de carte d’identité à jour et sans compte bancaire, pas de paiement !",Nadège Loiseau,https://image.tmdb.org/t/p/w500/7uyeiUG935yI0WHJd9Sl3yCefba.jpg,https://image.tmdb.org/t/p/original/fRH9ojjud4Dhl32M8iYi9q5X1Rh.jpg,"Antoine Bertrand, Philippe Rebbot, Côme Levin, Émilie Caen, Nadège Beausson-Diagne, Yves Yan, Yilin Yang, Hubert Myon, Laura Sépul, Lili Loiseau, Lewine Weber, Bruno Moynot, Florence Monge, Yannig Samot, Philippe Frécon, Lionel Laget, Jean-Noël Cnokaert, Aude Gogny-Goubert, David Talbot, Estelle Meyer, Matthieu Pillard, Thibault Farnoux, Juliette Plumecocq-Mech, Firmine Richard, Karin Viard, Emmanuel Gillet, Chris Makodi, Pascal de la Châtaigneraie, Philippe Briouse, Anita Gillier, Rayen Hediji, Linda Joyce Nourse, Axelle Simon, Atillahan Karagedik, Cédric Martin",[],eDFLymQqWfo,https://www.youtube.com/watch?v=eDFLymQqWfo
1070449,Sur l’Adamant,,Documentaire,109,2023-03-22,"France, Japan",fr,7.2,0,"L’Adamant est un Centre de Jour unique en son genre : c’est un bâtiment flottant. Édifié sur la Seine, en plein cœur de Paris, il accueille des adultes souffrant de troubles psychiques, leur offrant un cadre de soins qui les structure dans le temps et l’espace, les aide à renouer avec le monde, à retrouver un peu d’élan. L’équipe qui l’anime est de celles qui tentent de résister autant qu’elles peuvent au délabrement et à la déshumanisation de la psychiatrie. Ce film nous invite à monter à son bord pour aller à la rencontre des patients et soignants qui en inventent jour après jour le quotidien.",Nicolas Philibert,https://image.tmdb.org/t/p/w500/5vEK55kGMmuaCF7W1hlMf22wsEX.jpg,https://image.tmdb.org/t/p/original/uEj5FORyXDAG7v2YaT7Zlr8QAJm.jpg,"Mamadi Barri, Walid Benziane, Sabine Berlière, Romain Bernardin, Jean-Paul Hazan, Pauline Hertz, Frédéric Prieur, Muriel Thourond, Sébastien Tournayre","[{'id': 193237, 'name': 'child care'}]",vv3dj5qZ5nk,https://www.youtube.com/watch?v=vv3dj5qZ5nk
1119550,La Petite Vadrouille,,Comédie,96,2024-06-05,France,fr,0.0,0,"Justine, son mari et toute leur bande d'amis trouvent une solution pour résoudre leurs problèmes d'argent : organiser une fausse croisière romantique pour Franck, un gros investisseur, qui cherche à séduire une femme.",Bruno Podalydès,https://image.tmdb.org/t/p/w500/ulfqdFAJ4OIkzZfudd1LJBQ7DHG.jpg,https://image.tmdb.org/t/p/original/ytxbYMwImGsiPDljiUGuCcfKHSX.jpg,"Daniel Auteuil, Bruno Podalydès, Sandrine Kiberlain, Denis Podalydès, Isabelle Candelier, Florence Muller, Éric Viellard, Jean-Noël Brouté, Dimitri Doré",[],6d2y4r9Xf-Q,https://www.youtube.com/watch?v=6d2y4r9Xf-Q
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=
,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=